"transaction_counts_id","book_id","times_out","is_indeterminate"
"6008","3106","1","0"
"6009","3157","1","0"
"6010","3175","1","0"
"6011","4263","1","0"
"6012","3305","1","0"
"6013","3609","1","0"
"6014","3721","1","0"
"6015","4823","1","0"
"6016","3801","1","0"
"6017","3849","1","0"
"6018","4919","1","0"
"6019","5015","1","0"
"6020","4041","1","0"
"6021","5239","1","0"
"6022","5255","1","0"
"6023","279","1","0"
"6024","375","1","0"
"6025","5768","1","0"
"6026","536","1","0"
"6027","5816","1","0"
"6028","728","1","0"
"6029","6184","1","0"
"6030","6216","1","0"
"6031","1053","1","0"
"6032","6281","1","0"
"6033","1114","1","0"
"6034","1146","1","0"
"6035","1248","1","0"
"6036","1436","1","0"
"6037","6650","1","0"
"6038","1599","1","0"
"6039","1664","1","0"
"6040","1840","1","0"
"6041","7039","1","0"
"6042","7136","1","0"
"6043","7216","1","0"
"6044","2032","1","0"
"6045","2245","1","0"
"6046","8116","0","0"
"6047","8132","0","0"
"6048","8244","0","0"
"6049","8260","0","0"
"6050","8277","0","0"
"6051","8293","0","0"
"6052","8389","0","0"
"6053","8407","0","0"
"6054","8423","0","0"
"6055","8503","0","0"
"6056","8519","0","0"
"6057","8535","0","1"
"6058","8583","0","0"
"6059","8697","0","0"
"6060","8713","0","0"
"6061","8745","0","0"
"6062","8777","0","0"
"6063","8857","0","0"
"6064","8873","0","1"
"6065","8937","0","0"
"6066","8985","0","0"
"6067","9066","0","0"
"6068","9082","0","0"
"6069","9098","0","0"
"6070","9114","0","1"
"6071","9146","0","0"
"6072","9162","0","0"
"6073","9178","0","0"
"6074","9226","0","0"
"6075","9275","0","0"
"6076","9291","0","0"
"6077","9323","0","0"
"6078","9339","0","0"
"6079","9355","0","0"
"6080","9387","0","0"
"6081","9403","0","0"
"6082","9419","0","0"
"6083","9451","0","0"
"6084","9467","0","0"
"6085","9531","0","0"
"6086","9547","0","0"
"6087","9563","0","0"
"6088","9643","0","0"
"6089","9659","0","0"
"6090","9675","0","0"
"6091","9691","0","0"
"6092","9739","0","1"
"6093","9755","0","0"
"6094","9803","0","0"
"6095","9819","0","0"
"6096","9867","0","0"
"6097","9883","0","0"
"6098","9915","0","0"
"6099","9931","0","0"
"6100","9979","0","0"
"6101","9995","0","0"
"6102","10011","0","0"
"6103","10043","0","0"
"6104","10075","0","0"
"6105","10092","0","0"
"6106","10108","0","0"
"6107","10124","0","0"
"6108","10172","0","0"
"6109","10188","0","0"
"6110","10204","0","0"
"6111","10220","0","0"
"6112","10236","0","0"
"6113","10252","0","0"
"6114","10268","0","0"
"6115","10332","0","0"
"6116","10348","0","0"
"6117","10364","0","0"
"6118","10428","0","0"
"6119","10444","0","0"
"6120","10476","0","0"
"6121","10492","0","0"
"6122","10508","0","0"
"6123","10556","0","0"
"6124","10572","0","0"
"6125","10604","0","0"
"6126","10620","0","0"
"6127","10684","0","0"
"6128","10700","0","0"
"6129","10733","0","0"
"6130","10765","0","0"
"6131","10781","0","0"
"6132","10797","0","0"
"6133","10813","0","0"
"6134","10861","0","0"
"6135","10877","0","0"
"6136","10925","0","0"
"6137","10941","0","0"
"6138","10957","0","0"
"6139","10973","0","0"
"6140","11021","0","0"
"6141","11037","0","0"
"6142","11053","0","0"
"6143","11165","0","0"
"6144","11197","0","0"
"6145","11213","0","0"
"6146","11229","0","0"
"6147","11261","0","0"
"6148","11277","0","0"
"6149","11293","0","0"
"6150","11325","0","0"
"6151","11341","0","0"
"6152","11357","0","0"
"6153","11373","0","1"
"6154","11389","0","0"
"6155","11405","0","0"
"6156","11421","0","0"
"6157","11453","0","0"
"6158","11469","0","0"
"6159","11485","0","0"
"6160","11517","0","0"
"6161","11533","0","0"
"6162","11565","0","0"
"6163","11597","0","0"
"6164","11629","0","0"
"6165","11645","0","0"
"6166","2326","0","0"
"6167","2342","0","0"
"6168","2358","0","0"
"6169","7554","0","0"
"6170","2374","0","0"
"6171","2390","0","0"
"6172","7586","0","0"
"6173","2406","0","0"
"6174","2438","0","0"
"6175","2470","0","0"
"6176","2486","0","0"
"6177","7682","0","0"
"6178","7698","0","0"
"6179","7714","0","0"
"6180","7746","0","0"
"6181","2566","0","0"
"6182","2582","0","0"
"6183","2614","0","0"
"6184","2630","0","0"
"6185","7874","0","0"
"6186","2726","0","0"
"6187","2742","0","0"
"6188","7942","0","0"
"6189","7974","0","0"
"6190","2809","0","0"
"6191","2878","0","0"
"6192","2894","0","0"
"6193","2926","0","0"
"6194","2942","0","0"
"6195","2958","0","0"
"6196","2974","0","0"
"6197","2990","0","0"
"6198","3006","0","0"
"6199","4088","0","0"
"6200","4104","0","0"
"6201","3054","0","0"
"6202","4136","0","0"
"6203","3070","0","0"
"6204","3086","0","0"
"6205","4184","0","0"
"6206","4200","0","0"
"6207","3192","0","0"
"6208","4264","0","0"
"6209","4280","0","0"
"6210","3226","0","0"
"6211","4296","0","0"
"6212","4312","0","0"
"6213","3258","0","0"
"6214","4328","0","0"
"6215","3290","0","0"
"6216","4376","0","0"
"6217","3322","0","0"
"6218","4392","0","0"
"6219","4408","0","0"
"6220","4424","0","0"
"6221","3370","0","0"
"6222","3386","0","0"
"6223","4456","0","0"
"6224","4472","0","0"
"6225","3418","0","0"
"6226","3434","0","0"
"6227","3450","0","0"
"6228","4520","0","0"
"6229","4536","0","0"
"6230","3482","0","0"
"6231","4584","0","0"
"6232","4600","0","0"
"6233","3546","0","0"
"6234","4616","0","0"
"6235","3562","0","0"
"6236","4632","0","0"
"6237","3578","0","0"
"6238","4664","0","0"
"6239","4680","0","0"
"6240","3626","0","0"
"6241","3642","0","0"
"6242","3674","0","0"
"6243","4760","0","0"
"6244","3706","0","0"
"6245","4792","0","0"
"6246","3738","0","0"
"6247","4808","0","0"
"6248","3754","0","0"
"6249","4824","0","0"
"6250","3770","0","0"
"6251","3786","0","0"
"6252","3802","0","0"
"6253","3818","0","0"
"6254","4904","0","0"
"6255","4936","0","0"
"6256","3898","0","0"
"6257","4984","0","0"
"6258","3930","0","0"
"6259","3946","0","0"
"6260","5016","0","0"
"6261","3962","0","0"
"6262","5048","0","0"
"6263","5064","0","0"
"6264","5080","0","0"
"6265","5096","0","0"
"6266","4042","0","0"
"6267","5112","0","0"
"6268","5176","0","0"
"6269","5240","0","0"
"6270","5272","0","0"
"6271","35","0","0"
"6272","51","0","0"
"6273","99","0","0"
"6274","116","0","0"
"6275","5384","0","0"
"6276","148","0","0"
"6277","5545","0","0"
"6278","312","0","0"
"6279","5561","0","0"
"6280","5641","0","0"
"6281","424","0","0"
"6282","440","0","0"
"6283","5721","0","0"
"6284","488","0","0"
"6285","520","0","0"
"6286","537","0","0"
"6287","5785","0","0"
"6288","569","0","0"
"6289","5817","0","0"
"6290","585","0","0"
"6291","5833","0","0"
"6292","617","0","0"
"6293","5865","0","0"
"6294","5897","0","0"
"6295","761","0","0"
"6296","6025","0","0"
"6297","6057","0","0"
"6298","825","0","0"
"6299","841","0","0"
"6300","857","0","0"
"6301","6121","0","0"
"6302","6137","0","0"
"6303","905","0","0"
"6304","6169","0","0"
"6305","6249","0","0"
"6306","1032","0","0"
"6307","1073","0","0"
"6308","6330","0","0"
"6309","6346","0","0"
"6310","6362","0","0"
"6311","1163","0","0"
"6312","1179","0","0"
"6313","6410","0","0"
"6314","6426","0","0"
"6315","1232","0","0"
"6316","6442","0","0"
"6317","1249","0","0"
"6318","6458","0","0"
"6319","6474","0","0"
"6320","6490","0","0"
"6321","1307","0","0"
"6322","6506","0","0"
"6323","6522","0","0"
"6324","1339","0","0"
"6325","6538","0","0"
"6326","6554","0","0"
"6327","1373","0","1"
"6328","6570","0","0"
"6329","1405","0","0"
"6330","6603","0","0"
"6331","6619","0","0"
"6332","1437","0","0"
"6333","6635","0","0"
"6334","6651","0","0"
"6335","1469","0","0"
"6336","6668","0","0"
"6337","6685","0","0"
"6338","1517","0","0"
"6339","1533","0","0"
"6340","1550","0","0"
"6341","6749","0","0"
"6342","1568","0","0"
"6343","6765","0","0"
"6344","1584","0","0"
"6345","1600","0","0"
"6346","6797","0","0"
"6347","1616","0","0"
"6348","6813","0","0"
"6349","1633","0","0"
"6350","6829","0","0"
"6351","1649","0","0"
"6352","6845","0","0"
"6353","6878","0","0"
"6354","1697","0","0"
"6355","6894","0","0"
"6356","1809","0","0"
"6357","1825","0","0"
"6358","7024","0","0"
"6359","1841","0","0"
"6360","7040","0","0"
"6361","1857","0","0"
"6362","7056","0","0"
"6363","1873","0","0"
"6364","7072","0","0"
"6365","7088","0","0"
"6366","7104","0","0"
"6367","1921","0","0"
"6368","7121","0","0"
"6369","7153","0","0"
"6370","1985","0","0"
"6371","2001","0","0"
"6372","7217","0","0"
"6373","2033","0","0"
"6374","7233","0","0"
"6375","7249","0","0"
"6376","7265","0","0"
"6377","7281","0","0"
"6378","7313","0","0"
"6379","7329","0","0"
"6380","2148","0","0"
"6381","2164","0","0"
"6382","7393","0","0"
"6383","2214","0","0"
"6384","2230","0","0"
"6385","7425","0","0"
"6386","7457","0","0"
"6387","2278","0","0"
"6388","8069","0","0"
"6389","8133","0","0"
"6390","8165","0","0"
"6391","8181","0","0"
"6392","8197","0","0"
"6393","8213","0","0"
"6394","8245","0","0"
"6395","8261","0","0"
"6396","8358","0","0"
"6397","8408","0","0"
"6398","8456","0","0"
"6399","8504","0","0"
"6400","8536","0","0"
"6401","8552","0","0"
"6402","8617","0","0"
"6403","8666","0","0"
"6404","8682","0","1"
"6405","8698","0","0"
"6406","8714","0","0"
"6407","8730","0","0"
"6408","8762","0","0"
"6409","8778","0","0"
"6410","8826","0","0"
"6411","8842","0","0"
"6412","8858","0","0"
"6413","8890","0","0"
"6414","8922","0","0"
"6415","8938","0","0"
"6416","8954","0","0"
"6417","8970","0","0"
"6418","9003","0","0"
"6419","9051","0","0"
"6420","9067","0","0"
"6421","9083","0","0"
"6422","9099","0","0"
"6423","9115","0","0"
"6424","9163","0","0"
"6425","9179","0","0"
"6426","9227","0","0"
"6427","9260","0","0"
"6428","9276","0","0"
"6429","9292","0","0"
"6430","9324","0","0"
"6431","9356","0","1"
"6432","9388","0","0"
"6433","9404","0","0"
"6434","9420","0","0"
"6435","9468","0","0"
"6436","9516","0","0"
"6437","9548","0","0"
"6438","9564","0","0"
"6439","9596","0","0"
"6440","9612","0","0"
"6441","9644","0","0"
"6442","9660","0","0"
"6443","9676","0","0"
"6444","9692","0","0"
"6445","9740","0","1"
"6446","9756","0","0"
"6447","9772","0","0"
"6448","9804","0","0"
"6449","9836","0","0"
"6450","9852","0","0"
"6451","9868","0","0"
"6452","9932","0","0"
"6453","9996","0","0"
"6454","10012","0","0"
"6455","10093","0","0"
"6456","10109","0","0"
"6457","10125","0","0"
"6458","10221","0","0"
"6459","10237","0","0"
"6460","10269","0","0"
"6461","10285","0","0"
"6462","10301","0","0"
"6463","10333","0","0"
"6464","10349","0","0"
"6465","10365","0","0"
"6466","10429","0","0"
"6467","10445","0","0"
"6468","10461","0","0"
"6469","10477","0","0"
"6470","10493","0","0"
"6471","10509","0","0"
"6472","10525","0","0"
"6473","10541","0","0"
"6474","10557","0","0"
"6475","10621","0","0"
"6476","10685","0","0"
"6477","10701","0","0"
"6478","10734","0","0"
"6479","10766","0","0"
"6480","10782","0","0"
"6481","10814","0","0"
"6482","10830","0","0"
"6483","10862","0","0"
"6484","10894","0","0"
"6485","10910","0","0"
"6486","10942","0","0"
"6487","10974","0","0"
"6488","10990","0","0"
"6489","11006","0","0"
"6490","11022","0","0"
"6491","11054","0","0"
"6492","11086","0","0"
"6493","11102","0","0"
"6494","11118","0","0"
"6495","11150","0","0"
"6496","11198","0","0"
"6497","11214","0","0"
"6498","11230","0","0"
"6499","11278","0","0"
"6500","11326","0","0"
"6501","11342","0","0"
"6502","11374","0","0"
"6503","11422","0","0"
"6504","11454","0","0"
"6505","11470","0","0"
"6506","11486","0","0"
"6507","11502","0","0"
"6508","11518","0","0"
"6509","11534","0","0"
"6510","11550","0","0"
"6511","11566","0","0"
"6512","11582","0","0"
"6513","11646","0","0"
"6514","2295","0","0"
"6515","7490","0","0"
"6516","7507","0","0"
"6517","2327","0","0"
"6518","2343","0","0"
"6519","2391","0","0"
"6520","2407","0","0"
"6521","2439","0","0"
"6522","2471","0","0"
"6523","7667","0","0"
"6524","7683","0","0"
"6525","2551","0","0"
"6526","2567","0","0"
"6527","7763","0","0"
"6528","7779","0","0"
"6529","2599","0","0"
"6530","7795","0","0"
"6531","2615","0","1"
"6532","2631","0","0"
"6533","2647","0","0"
"6534","2663","0","0"
"6535","7859","0","0"
"6536","2679","0","0"
"6537","2695","0","0"
"6538","7893","0","0"
"6539","2727","0","0"
"6540","7926","0","0"
"6541","2743","0","0"
"6542","7943","0","0"
"6543","2759","0","0"
"6544","2794","0","0"
"6545","8039","0","0"
"6546","2927","0","0"
"6547","2959","0","0"
"6548","4057","0","0"
"6549","2991","0","0"
"6550","4089","0","0"
"6551","4105","0","0"
"6552","3039","0","0"
"6553","4121","0","1"
"6554","3055","0","0"
"6555","3071","0","0"
"6556","4153","0","0"
"6557","3087","0","0"
"6558","3108","0","0"
"6559","3127","0","0"
"6560","4201","0","0"
"6561","3143","0","0"
"6562","4233","0","0"
"6563","3210","0","0"
"6564","4313","0","0"
"6565","4329","0","0"
"6566","3291","0","0"
"6567","3323","0","0"
"6568","3355","0","0"
"6569","3371","0","0"
"6570","4441","0","0"
"6571","4457","0","0"
"6572","3403","0","0"
"6573","3419","0","0"
"6574","4489","0","0"
"6575","4505","0","0"
"6576","3451","0","0"
"6577","3467","0","0"
"6578","3483","0","0"
"6579","4553","0","1"
"6580","3499","0","0"
"6581","4569","0","0"
"6582","4585","0","0"
"6583","4601","0","0"
"6584","4617","0","0"
"6585","3563","0","0"
"6586","4633","0","0"
"6587","4649","0","0"
"6588","3595","0","0"
"6589","4681","0","0"
"6590","3627","0","0"
"6591","3643","0","0"
"6592","4745","0","0"
"6593","3691","0","0"
"6594","4761","0","0"
"6595","4793","0","0"
"6596","3739","0","0"
"6597","3755","0","0"
"6598","4825","0","0"
"6599","3803","0","0"
"6600","3819","0","0"
"6601","4905","0","0"
"6602","3851","0","0"
"6603","4921","0","0"
"6604","3867","0","0"
"6605","4937","0","0"
"6606","3883","0","0"
"6607","3899","0","0"
"6608","5017","0","0"
"6609","5033","0","0"
"6610","3979","0","0"
"6611","5065","0","0"
"6612","5081","0","0"
"6613","5097","0","0"
"6614","4043","0","0"
"6615","5161","0","0"
"6616","4","0","0"
"6617","20","0","0"
"6618","5273","0","0"
"6619","36","0","0"
"6620","68","0","0"
"6621","5337","0","0"
"6622","5385","0","0"
"6623","149","0","0"
"6624","165","0","0"
"6625","181","0","0"
"6626","5433","0","0"
"6627","5481","0","0"
"6628","265","0","0"
"6629","5674","0","0"
"6630","441","0","0"
"6631","457","0","0"
"6632","521","0","0"
"6633","538","0","0"
"6634","554","0","0"
"6635","570","0","0"
"6636","618","0","0"
"6637","634","0","0"
"6638","666","0","0"
"6639","5930","0","0"
"6640","698","0","0"
"6641","5946","0","0"
"6642","714","0","0"
"6643","730","0","0"
"6644","746","0","0"
"6645","762","0","0"
"6646","6010","0","0"
"6647","794","0","0"
"6648","6074","0","0"
"6649","6090","0","0"
"6650","858","0","0"
"6651","6122","0","0"
"6652","922","0","0"
"6653","6170","0","0"
"6654","938","0","0"
"6655","6186","0","0"
"6656","6218","0","0"
"6657","6250","0","0"
"6658","1055","0","0"
"6659","1074","0","0"
"6660","1095","0","0"
"6661","6347","0","0"
"6662","1148","0","0"
"6663","1180","0","0"
"6664","6411","0","0"
"6665","6427","0","0"
"6666","6443","0","0"
"6667","1250","0","0"
"6668","6459","0","0"
"6669","1266","0","0"
"6670","6475","0","0"
"6671","6491","0","0"
"6672","1308","0","0"
"6673","1324","0","0"
"6674","6523","0","0"
"6675","1356","0","0"
"6676","1374","0","1"
"6677","6571","0","0"
"6678","1390","0","0"
"6679","6587","0","0"
"6680","1406","0","0"
"6681","1422","0","0"
"6682","6620","0","0"
"6683","6636","0","0"
"6684","1454","0","0"
"6685","6652","0","0"
"6686","1502","0","0"
"6687","1518","0","0"
"6688","1551","0","0"
"6689","1569","0","0"
"6690","6766","0","0"
"6691","6782","0","0"
"6692","1601","0","0"
"6693","6830","0","0"
"6694","1650","0","0"
"6695","1682","0","0"
"6696","6879","0","0"
"6697","6895","0","0"
"6698","6911","0","0"
"6699","6927","0","0"
"6700","6944","0","0"
"6701","1762","0","0"
"6702","7009","0","0"
"6703","7025","0","0"
"6704","1842","0","0"
"6705","7041","0","0"
"6706","1858","0","0"
"6707","1874","0","0"
"6708","7089","0","0"
"6709","1906","0","0"
"6710","7105","0","0"
"6711","7122","0","0"
"6712","1938","0","0"
"6713","7138","0","0"
"6714","7154","0","0"
"6715","1970","0","0"
"6716","2034","0","0"
"6717","7234","0","0"
"6718","7266","0","0"
"6719","2083","0","0"
"6720","2099","0","0"
"6721","2116","0","0"
"6722","7314","0","0"
"6723","2132","0","0"
"6724","2149","0","0"
"6725","7378","0","0"
"6726","2197","0","0"
"6727","2215","0","0"
"6728","7410","0","0"
"6729","2231","0","0"
"6730","7426","0","0"
"6731","2263","0","0"
"6732","7458","0","0"
"6733","2279","0","0"
"6734","7474","0","0"
"6735","8054","0","0"
"6736","8070","0","0"
"6737","8086","0","0"
"6738","8102","0","0"
"6739","8134","0","0"
"6740","8182","0","0"
"6741","8214","0","0"
"6742","8246","0","0"
"6743","8263","0","0"
"6744","8327","0","0"
"6745","8359","0","0"
"6746","8375","0","0"
"6747","8409","0","0"
"6748","8505","0","0"
"6749","8537","0","1"
"6750","8553","0","0"
"6751","8569","0","0"
"6752","8618","0","0"
"6753","8683","0","1"
"6754","8747","0","0"
"6755","8763","0","0"
"6756","8779","0","0"
"6757","8795","0","0"
"6758","8827","0","0"
"6759","8843","0","0"
"6760","8859","0","0"
"6761","8875","0","1"
"6762","8923","0","0"
"6763","8939","0","0"
"6764","8955","0","0"
"6765","8971","0","0"
"6766","8987","0","0"
"6767","9004","0","0"
"6768","9036","0","1"
"6769","9052","0","0"
"6770","9068","0","0"
"6771","9084","0","0"
"6772","9100","0","0"
"6773","9116","0","0"
"6774","9132","0","0"
"6775","9148","0","0"
"6776","9164","0","0"
"6777","9180","0","0"
"6778","9196","0","1"
"6779","9228","0","0"
"6780","9245","0","0"
"6781","9261","0","0"
"6782","9309","0","0"
"6783","9357","0","0"
"6784","9373","0","0"
"6785","9405","0","0"
"6786","9421","0","0"
"6787","9453","0","0"
"6788","9469","0","0"
"6789","9485","0","0"
"6790","9517","0","1"
"6791","9549","0","0"
"6792","9597","0","0"
"6793","9613","0","0"
"6794","9629","0","0"
"6795","9645","0","0"
"6796","9677","0","0"
"6797","9693","0","0"
"6798","9709","0","0"
"6799","9725","0","0"
"6800","9773","0","0"
"6801","9837","0","0"
"6802","9885","0","0"
"6803","9965","0","0"
"6804","9981","0","0"
"6805","9997","0","0"
"6806","10013","0","0"
"6807","10045","0","0"
"6808","10061","0","0"
"6809","10094","0","0"
"6810","10110","0","0"
"6811","10126","0","0"
"6812","10190","0","0"
"6813","10222","0","0"
"6814","10238","0","0"
"6815","10254","0","0"
"6816","10270","0","0"
"6817","10302","0","0"
"6818","10350","0","0"
"6819","10366","0","0"
"6820","10430","0","0"
"6821","10446","0","0"
"6822","10478","0","0"
"6823","10494","0","0"
"6824","10510","0","0"
"6825","10558","0","0"
"6826","10574","0","0"
"6827","10622","0","0"
"6828","10638","0","0"
"6829","10670","0","0"
"6830","10686","0","0"
"6831","10702","0","0"
"6832","10718","0","0"
"6833","10735","0","0"
"6834","10783","0","0"
"6835","10799","0","0"
"6836","10815","0","0"
"6837","10831","0","0"
"6838","10863","0","0"
"6839","10959","0","0"
"6840","10975","0","0"
"6841","11023","0","0"
"6842","11039","0","0"
"6843","11055","0","0"
"6844","11087","0","0"
"6845","11119","0","0"
"6846","11183","0","0"
"6847","11199","0","0"
"6848","11215","0","0"
"6849","11247","0","0"
"6850","11279","0","0"
"6851","11295","0","0"
"6852","11327","0","0"
"6853","11343","0","0"
"6854","11359","0","0"
"6855","11375","0","1"
"6856","11407","0","0"
"6857","11423","0","0"
"6858","11471","0","0"
"6859","11487","0","0"
"6860","11503","0","0"
"6861","11519","0","0"
"6862","11535","0","0"
"6863","11583","0","0"
"6864","11599","0","1"
"6865","11631","0","0"
"6866","11647","0","0"
"6867","2296","0","0"
"6868","7491","0","0"
"6869","2312","0","0"
"6870","2328","0","0"
"6871","7524","0","0"
"6872","2344","0","0"
"6873","7540","0","0"
"6874","2360","0","0"
"6875","2392","0","0"
"6876","7588","0","0"
"6877","2408","0","0"
"6878","2440","0","0"
"6879","7636","0","0"
"6880","2472","0","0"
"6881","7668","0","0"
"6882","7700","0","0"
"6883","7716","0","0"
"6884","7764","0","0"
"6885","7780","0","0"
"6886","7796","0","0"
"6887","2632","0","0"
"6888","7844","0","0"
"6889","2696","0","0"
"6890","2728","0","0"
"6891","7960","0","0"
"6892","2779","0","0"
"6893","2880","0","0"
"6894","2896","0","0"
"6895","2912","0","0"
"6896","2928","0","0"
"6897","2960","0","0"
"6898","2976","0","0"
"6899","4058","0","0"
"6900","2992","0","0"
"6901","4074","0","0"
"6902","3008","0","0"
"6903","4090","0","0"
"6904","3024","0","0"
"6905","4106","0","0"
"6906","3040","0","0"
"6907","3056","0","0"
"6908","3088","0","0"
"6909","4170","0","0"
"6910","4186","0","0"
"6911","4218","0","0"
"6912","4250","0","0"
"6913","4266","0","0"
"6914","4282","0","0"
"6915","3228","0","0"
"6916","4314","0","0"
"6917","3260","0","0"
"6918","3292","0","0"
"6919","3308","0","0"
"6920","4378","0","0"
"6921","3324","0","0"
"6922","4410","0","0"
"6923","3356","0","0"
"6924","4426","0","0"
"6925","3372","0","0"
"6926","3388","0","0"
"6927","4458","0","0"
"6928","3404","0","0"
"6929","3420","0","0"
"6930","4506","0","0"
"6931","3452","0","0"
"6932","4522","0","0"
"6933","3484","0","0"
"6934","3500","0","0"
"6935","3532","0","0"
"6936","3548","0","0"
"6937","4618","0","0"
"6938","4634","0","0"
"6939","4666","0","0"
"6940","3612","0","0"
"6941","4682","0","0"
"6942","3628","0","0"
"6943","4698","0","0"
"6944","3644","0","0"
"6945","3660","0","0"
"6946","4746","0","0"
"6947","3692","0","0"
"6948","3708","0","0"
"6949","4778","0","0"
"6950","3724","0","0"
"6951","3740","0","0"
"6952","4810","0","0"
"6953","3756","0","0"
"6954","4826","0","0"
"6955","3788","0","0"
"6956","4874","0","0"
"6957","4906","0","0"
"6958","4922","0","0"
"6959","3868","0","0"
"6960","4938","0","0"
"6961","4954","0","0"
"6962","3900","0","0"
"6963","5002","0","0"
"6964","3980","0","0"
"6965","3996","0","0"
"6966","5066","0","0"
"6967","4028","0","0"
"6968","5098","0","0"
"6969","5146","0","0"
"6970","5178","0","0"
"6971","5242","0","0"
"6972","37","0","0"
"6973","69","0","0"
"6974","5354","0","0"
"6975","5370","0","0"
"6976","5450","0","0"
"6977","234","0","0"
"6978","5482","0","0"
"6979","5547","0","1"
"6980","314","0","0"
"6981","5563","0","0"
"6982","5643","0","0"
"6983","442","0","0"
"6984","5739","0","0"
"6985","506","0","0"
"6986","522","0","0"
"6987","5771","0","0"
"6988","539","0","0"
"6989","5787","0","0"
"6990","571","0","0"
"6991","5819","0","0"
"6992","587","0","0"
"6993","5835","0","0"
"6994","5851","0","0"
"6995","635","0","0"
"6996","731","0","0"
"6997","6011","0","0"
"6998","6059","0","0"
"6999","827","0","0"
"7000","6075","0","0"
"7001","843","0","0"
"7002","6091","0","0"
"7003","859","0","0"
"7004","6107","0","0"
"7005","875","0","0"
"7006","891","0","0"
"7007","6139","0","0"
"7008","6155","0","0"
"7009","978","0","0"
"7010","6219","0","0"
"7011","6235","0","0"
"7012","1015","0","0"
"7013","6251","0","0"
"7014","6268","0","0"
"7015","1056","0","0"
"7016","1075","0","0"
"7017","1096","0","0"
"7018","6332","0","0"
"7019","1133","0","0"
"7020","6364","0","0"
"7021","1165","0","0"
"7022","6396","0","0"
"7023","1197","0","0"
"7024","6412","0","0"
"7025","1215","0","0"
"7026","6428","0","0"
"7027","1234","0","0"
"7028","6476","0","0"
"7029","6492","0","0"
"7030","1341","0","0"
"7031","6540","0","0"
"7032","1357","0","0"
"7033","6556","0","0"
"7034","6572","0","0"
"7035","6588","0","0"
"7036","1423","0","0"
"7037","1455","0","0"
"7038","6653","0","0"
"7039","1471","0","0"
"7040","6670","0","0"
"7041","6719","0","0"
"7042","1552","0","0"
"7043","6751","0","0"
"7044","6767","0","0"
"7045","1586","0","0"
"7046","1602","0","0"
"7047","6799","0","0"
"7048","6815","0","0"
"7049","6831","0","0"
"7050","1651","0","0"
"7051","6847","0","0"
"7052","6863","0","0"
"7053","1699","0","0"
"7054","6912","0","0"
"7055","6928","0","0"
"7056","6945","0","0"
"7057","1795","0","0"
"7058","1811","0","0"
"7059","7010","0","0"
"7060","1827","0","0"
"7061","7026","0","0"
"7062","1843","0","0"
"7063","7074","0","0"
"7064","7090","0","0"
"7065","7106","0","0"
"7066","7123","0","0"
"7067","7155","0","0"
"7068","1987","0","0"
"7069","2003","0","0"
"7070","7203","0","0"
"7071","7219","0","0"
"7072","7235","0","0"
"7073","7251","0","0"
"7074","2067","0","0"
"7075","7267","0","0"
"7076","7299","0","0"
"7077","2133","0","0"
"7078","7331","0","0"
"7079","7347","0","0"
"7080","7363","0","0"
"7081","7379","0","0"
"7082","7395","0","0"
"7083","7411","0","0"
"7084","2232","0","0"
"7085","2264","0","0"
"7086","2280","0","0"
"7087","11696","0","0"
"7088","8071","0","0"
"7089","8135","0","0"
"7090","8247","0","0"
"7091","8410","0","0"
"7092","8474","0","0"
"7093","8490","0","0"
"7094","8538","0","0"
"7095","8570","0","0"
"7096","8603","0","0"
"7097","8619","0","0"
"7098","8684","0","0"
"7099","8700","0","0"
"7100","8764","0","0"
"7101","8780","0","0"
"7102","8796","0","0"
"7103","8860","0","0"
"7104","8892","0","0"
"7105","8956","0","0"
"7106","9037","0","0"
"7107","9053","0","0"
"7108","9069","0","0"
"7109","9085","0","0"
"7110","9101","0","0"
"7111","9117","0","0"
"7112","9133","0","0"
"7113","9165","0","0"
"7114","9181","0","0"
"7115","9197","0","1"
"7116","9229","0","0"
"7117","9246","0","0"
"7118","9278","0","0"
"7119","9326","0","0"
"7120","9358","0","1"
"7121","9390","0","0"
"7122","9406","0","0"
"7123","9454","0","0"
"7124","9470","0","0"
"7125","9486","0","0"
"7126","9502","0","0"
"7127","9550","0","0"
"7128","9582","0","0"
"7129","9598","0","0"
"7130","9630","0","0"
"7131","9662","0","0"
"7132","9678","0","0"
"7133","9694","0","0"
"7134","9710","0","1"
"7135","9726","0","1"
"7136","9742","0","1"
"7137","9758","0","0"
"7138","9774","0","1"
"7139","9790","0","0"
"7140","9806","0","0"
"7141","9838","0","0"
"7142","9998","0","0"
"7143","10046","0","0"
"7144","10078","0","0"
"7145","10111","0","0"
"7146","10127","0","0"
"7147","10175","0","0"
"7148","10191","0","0"
"7149","10207","0","0"
"7150","10239","0","0"
"7151","10335","0","0"
"7152","10351","0","0"
"7153","10367","0","0"
"7154","10383","0","0"
"7155","10399","0","0"
"7156","10447","0","0"
"7157","10479","0","0"
"7158","10495","0","0"
"7159","10575","0","0"
"7160","10591","0","0"
"7161","10623","0","0"
"7162","10671","0","0"
"7163","10703","0","0"
"7164","10736","0","0"
"7165","10752","0","0"
"7166","10768","0","0"
"7167","10784","0","0"
"7168","10800","0","0"
"7169","10816","0","0"
"7170","10864","0","0"
"7171","10880","0","0"
"7172","10896","0","0"
"7173","10912","0","0"
"7174","10928","0","0"
"7175","10944","0","0"
"7176","10976","0","0"
"7177","11008","0","0"
